algorithm;goal;solved;best_fitness;explored;iterations;time;n;m;parameters
Adaptive Mutation 2021 GA;91;False;90;104341;8694;60.0;20;91;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;91;False;90;103789;8648;60.0;20;91;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;False;215;40261;3354;60.0;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;False;217;40201;3349;60.0;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;True;218;23617;1967;35.2064174572006;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;True;218;23269;1938;34.6954967156053;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;True;218;4417;367;6.58228340884671;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;False;216;43093;3590;60.0;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;True;218;1501;124;2.09809754695743;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;True;218;8845;736;12.2945934031159;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;False;216;42997;3582;60.0;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
Adaptive Mutation 2021 GA;218;False;217;42889;3573;60.0;50;218;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'p-bit flip'}
